Linux 3.13.0-105-generic (ip-172-31-10-198) 	01/06/2017 	_x86_64_	(1 CPU)

05:47:35 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
05:50:22 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:23 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
05:50:24 AM     all      1.00      0.00      0.00      1.00      0.00     98.00
05:50:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:26 AM     all      0.00      0.00      1.00      0.00      0.00     99.00
05:50:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:28 AM     all      0.00      0.00      0.00      1.01      0.00     98.99
05:50:29 AM     all      1.98      0.00      0.99      0.00      0.00     97.03
05:50:30 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:31 AM     all      0.00      0.00      0.99      0.00      0.99     98.02
05:50:32 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:34 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:35 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:36 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:37 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:50:38 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:50:39 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:40 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:41 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:50:42 AM     all      0.99      0.00      0.00      0.00      0.00     99.01
05:50:43 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:44 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:46 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:48 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:49 AM     all      1.00      0.00      0.00      0.00      0.00     99.00
05:50:50 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
05:50:51 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
